-1.009	0.64213
-0.47438	0.87928
-0.03655	0.9412
-0.036836	0.93585
-0.15736	0.91357
-0.5132	0.8266
-0.42921	0.57931
-0.18316	0.25126
-0.062404	0.028321
-0.041891	-0.062223
-0.03887	-0.067167
-0.038622	-0.031188
-0.038697	0.022148
-0.038813	0.079396
-0.038915	0.12941
-0.039002	0.17261
-0.039072	0.20825
-0.039131	0.23848
-0.039167	0.25667
-0.039196	0.27117
-0.039216	0.28107
-0.039225	0.28516
-0.039231	0.28768
-0.039224	0.28197
-0.039224	0.27909
-0.039216	0.26873
-0.039223	0.25641
-0.039254	0.24256
-0.039355	0.22743
-0.039592	0.23058
-0.040229	0.19497
-0.040848	0.17852
-0.041641	0.16233
-0.043758	0.14662
-0.04468	0.11294
-0.054187	0.11817
-0.053162	0.087452
-0.054329	0.094987
-0.058387	0.068106
-0.054288	0.043993
-0.052611	0.054716
-0.064666	0.034785
-0.047563	0.031804
-0.046485	0.019719
-0.041343	0.1161
-0.039346	-0.13762
-0.038813	-0.15385
-0.038729	-0.15044
-0.038811	-0.14384
-0.038504	-0.14727
-0.037743	-0.14585
-0.037912	-0.14413
-0.036028	-0.12123
-0.033409	-0.027669
-0.030347	0.061264
-0.029949	0.091662
-0.028157	0.17402
-0.027432	0.20516
-0.02721	0.21893
-0.027838	0.22143
-0.027549	0.20512
-0.026995	0.2436
-0.027252	0.24006
-0.027612	0.25438
-0.02729	0.23126
-0.027249	0.25363
-0.027498	0.24662
-0.027379	0.25287
-0.027431	0.26809
-0.027091	0.24665
-0.027301	0.25164
-0.027696	0.2601
-0.027044	0.25144
-0.027438	0.26491
-0.027399	0.23689
-0.027447	0.27602
-0.027007	0.25129
-0.027555	0.24716
-0.027172	0.2672
-0.027252	0.24311
-0.027447	0.26279
-0.027144	0.26189
-0.027317	0.26025
-0.027092	0.25975
-0.027297	0.25829
-0.027611	0.25679
-0.026968	0.25757
-0.027755	0.25511
-0.027053	0.25589
-0.027336	0.25455
-0.027203	0.25432
-0.027167	0.27547
-0.027484	0.25275
-0.026982	0.25372
-0.027365	0.27368
-0.027246	0.25214
-0.027211	0.25199
-0.027246	0.27292
-0.02717	0.25144
-0.027171	0.25128
-0.027241	0.27218
-0.027198	0.25068
-0.027293	0.27161
-0.027279	0.25013
-0.027347	0.24988
-0.027064	0.27176
-0.027047	0.25037
-0.027709	0.26999
-0.02689	0.25077
-0.027372	0.2705
-0.027446	0.24905
-0.027174	0.2708
-0.027226	0.24939
-0.027049	0.27122
-0.02708	0.24983
-0.027284	0.27044
-0.027452	0.26994
-0.027113	0.24974
-0.027343	0.2703
-0.027048	0.24996
-0.027276	0.27051
-0.027007	0.25021
-0.027232	0.27077
-0.027379	0.24931
-0.027218	0.27085
-0.02698	0.25054
-0.027219	0.271
-0.027391	0.24957
-0.027252	0.271
-0.027017	0.25068
-0.027295	0.27107
-0.02713	0.2716
-0.027291	0.25026
-0.027202	0.27165
-0.026995	0.25133
-0.027283	0.27166
-0.027068	0.2513
-0.027407	0.27154
-0.027174	0.25117
-0.027131	0.27254
-0.027317	0.25103
-0.027177	0.25155
-0.027138	0.27279
-0.026965	0.25243
-0.027276	0.27266
-0.027088	0.25228
-0.027479	0.27239
-0.026928	0.25314
-0.027228	0.27334
-0.027501	0.25177
-0.027066	0.27415
-0.9946	0.19067
-0.99486	0.19593
-0.99505	0.19924
-0.99519	0.20219
-0.99545	0.20295
-0.99527	0.20822
-0.99565	0.20587
-0.99538	0.21108
-0.99577	0.20766
-0.99546	0.21262
-0.99561	0.21189
-0.9958	0.21003
-0.99574	0.21156
-0.99568	0.21268
-0.99564	0.21352
-0.9956	0.214
-0.99558	0.2146
-0.99581	0.21226
-0.99579	0.21256
-0.99553	0.2154
-0.99576	0.21326
-0.99575	0.21339
-0.99551	0.21567
-0.99573	0.21353
-0.99574	0.21393
-0.9955	0.2157
-0.99573	0.21404
-0.99573	0.21367
-0.9955	0.21595
-0.99573	0.21391
-0.9955	0.21586
-0.99574	0.21409
-0.99574	0.2139
-0.9955	0.21583
-0.99551	0.21592
-0.99574	0.21396
-0.99551	0.21581
-0.99575	0.2139
-0.99551	0.21574
-0.99551	0.21586
-0.99575	0.21398
-0.99551	0.21578
-0.99551	0.2159
-0.99551	0.21578
-0.99576	0.21395
-0.99551	0.21573
-0.99551	0.21588
-0.99551	0.21576
-0.99551	0.21566
-0.99576	0.21416
-0.99552	0.21587
-0.99552	0.21581
-0.99551	0.21571
-0.99552	0.21585
-0.99551	0.21576
-0.99552	0.2159
-0.99551	0.21559
-0.99552	0.21597
-0.99551	0.21566
-0.99552	0.21604
-0.99551	0.21573
-0.99551	0.21589
-0.99551	0.21582
-0.99551	0.21575
-0.99551	0.21592
-0.99551	0.21586
-0.99551	0.21579
-0.99551	0.21596
-0.99551	0.21567
-0.99551	0.21608
-0.99551	0.21579
-0.99551	0.21597
-0.9955	0.21569
-0.99551	0.2161
-0.99534	0.21626
-0.99551	0.21604
-0.9955	0.21573
-0.9955	0.21592
-0.9955	0.21611
-0.9955	0.21583
-0.9955	0.21602
-0.9955	0.21598
-0.9955	0.21594
-0.9955	0.2159
-0.99533	0.21622
-0.9955	0.2161
-0.9955	0.21603
-0.99549	0.216
-0.99549	0.21596
-0.99549	0.21593
-0.99549	0.21613
