10.2	15	20	14.8736	20.0049	14.8736	20.0049
10.3	15	20	14.8769	20.0049	14.8769	20.0049
10.4	15	20	14.8801	20.0049	14.8801	20.0049
10.5	15	20	14.8833	20.0048	14.8833	20.0048
10.6	15	20	14.8864	20.0048	14.8864	20.0048
10.7	15	20	14.8893	20.0047	14.8893	20.0047
10.8	15	20	14.8923	20.0047	14.8923	20.0047
10.9	15	20	14.8951	20.0046	14.8951	20.0046
11	15	20	14.8978	20.0046	14.8978	20.0046
11.1	15	20	14.9005	20.0045	14.9005	20.0045
11.2	15	20	14.9031	20.0045	14.9031	20.0045
11.3	15	20	14.9057	20.0044	14.9057	20.0044
11.4	15	20	14.9082	20.0044	14.9082	20.0044
11.5	15	20	14.9106	20.0043	14.9106	20.0043
11.6	15	20	14.9129	20.0042	14.9129	20.0042
11.7	15	20	14.9152	20.0042	14.9152	20.0042
11.8	15	20	14.9174	20.0041	14.9174	20.0041
11.9	15	20	14.9196	20.0041	14.9196	20.0041
12	15	20	14.9217	20.004	14.9217	20.004
12.1	15	20	14.9238	20.004	14.9238	20.004
12.2	15	20	14.9258	20.0039	14.9258	20.0039
12.3	15	20	14.9277	20.0039	14.9277	20.0039
12.4	15	20	14.9296	20.0038	14.9296	20.0038
12.5	15	20	14.9315	20.0038	14.9315	20.0038
12.6	15	20	14.9333	20.0037	14.9333	20.0037
12.7	15	20	14.935	20.0037	14.935	20.0037
12.8	15	20	14.9367	20.0036	14.9367	20.0036
12.9	15	20	14.9384	20.0036	14.9384	20.0036
13	15	20	14.94	20.0035	14.94	20.0035
13.1	15	20	14.9416	20.0034	14.9416	20.0034
13.2	15	20	14.9431	20.0034	14.9431	20.0034
13.3	15	20	14.9446	20.0033	14.9446	20.0033
13.4	15	20	14.9461	20.0033	14.9461	20.0033
13.5	15	20	14.9475	20.0032	14.9475	20.0032
13.6	15	20	14.9489	20.0032	14.9489	20.0032
13.7	15	20	14.9502	20.0031	14.9502	20.0031
13.8	15	20	14.9515	20.0031	14.9515	20.0031
13.9	15	20	14.9528	20.003	14.9528	20.003
14	15	20	14.954	20.003	14.954	20.003
14.1	15	20	14.9552	20.003	14.9552	20.003
14.2	15	20	14.9564	20.0029	14.9564	20.0029
14.3	15	20	14.9576	20.0029	14.9576	20.0029
14.4	15	20	14.9587	20.0028	14.9587	20.0028
14.5	15	20	14.9598	20.0028	14.9598	20.0028
14.6	15	20	14.9608	20.0027	14.9608	20.0027
14.7	15	20	14.9619	20.0027	14.9619	20.0027
14.8	15	20	14.9629	20.0026	14.9629	20.0026
14.9	15	20	14.9638	20.0026	14.9638	20.0026
15	15	20	11.9718	20.0025	14.96456	20.0025
15.1	15	20	12.1698	20.0033	15.16256	20.0033
15.2	15	20	12.3664	20.0054	15.35916	20.0054
15.3	15	20	12.5618	20.0082	15.55456	20.0082
15.4	15	20	12.756	20.0117	15.74876	20.0117
15.5	15	20	12.9489	20.0155	15.94166	20.0155
15.6	15	20	13.1406	20.0195	16.13336	20.0195
15.7	15	20	13.3311	20.0237	16.32386	20.0237
15.8	15	20	13.5204	20.0279	16.51316	20.0279
15.9	15	20	13.7086	20.032	16.70136	20.032
16	15	20	13.8956	20.0361	16.88836	20.0361
16.1	15	20	14.0814	20.0402	17.07416	20.0402
16.2	15	20	14.2662	20.0441	17.25896	20.0441
16.3	15	20	14.411	20.0477	17.40376	20.0477
16.4	15	20	14.5266	20.0509	17.51936	20.0509
16.5	15	20	14.6186	20.0536	17.61136	20.0536
16.6	15	20	14.6921	20.0557	17.68486	20.0557
16.7	15	20	14.7506	20.0573	17.74336	20.0573
16.8	15	20	14.7973	20.0584	17.79006	20.0584
16.9	15	20	14.8346	20.0591	17.82736	20.0591
17	15	20	14.8644	20.0594	17.85716	20.0594
17.1	15	20	14.8882	20.0594	17.88096	20.0594
17.2	15	20	14.9072	20.0592	17.89996	20.0592
17.3	15	20	14.9225	20.0587	17.91526	20.0587
17.4	15	20	14.9348	20.0581	17.92756	20.0581
17.5	15	20	14.9446	20.0573	17.93736	20.0573
17.6	15	20	14.9525	20.0564	17.94526	20.0564
17.7	15	20	14.9589	20.0554	17.95166	20.0554
17.8	15	20	14.9641	20.0544	17.95686	20.0544
17.9	15	20	14.9683	20.0533	17.96106	20.0533
18	15	20	14.9718	20.0521	17.96456	20.0521
18.1	15	20	14.9746	20.051	17.96736	20.051
18.2	15	20	14.9769	20.0498	17.96966	20.0498
18.3	15	20	14.9788	20.0487	17.97156	20.0487
18.4	15	20	14.9804	20.0475	17.97316	20.0475
18.5	15	20	14.9818	20.0464	17.97456	20.0464
18.6	15	20	14.9829	20.0452	17.97566	20.0452
18.7	15	20	14.9839	20.0441	17.97666	20.0441
18.8	15	20	14.9848	20.043	17.97756	20.043
18.9	15	20	14.9855	20.0419	17.97826	20.0419
19	15	20	14.9862	20.0409	17.97896	20.0409
19.1	15	20	14.9867	20.0398	17.97946	20.0398
19.2	15	20	14.9873	20.0388	17.98006	20.0388
19.3	15	20	14.9877	20.0378	17.98046	20.0378
19.4	15	20	14.9882	20.0368	17.98096	20.0368
19.5	15	20	14.9886	20.0359	17.98136	20.0359
19.6	15	20	14.989	20.0349	17.98176	20.0349
19.7	15	20	14.9893	20.034	17.98206	20.034
19.8	15	20	14.9896	20.0332	17.98236	20.0332
19.9	15	20	14.9899	20.0323	17.98266	20.0323
20	15	20	14.9902	20.0314	17.98296	20.0314
20.1	15	20	14.9905	20.0306	17.98326	20.0306
20.2	15	20	14.9908	20.0298	17.98356	20.0298
20.3	15	20	14.9911	20.0291	17.98386	20.0291
20.4	15	20	14.9913	20.0283	17.98406	20.0283
20.5	15	20	14.9916	20.0276	17.98436	20.0276
20.6	15	20	14.9918	20.0268	17.98456	20.0268
20.7	15	20	14.992	20.0261	17.98476	20.0261
20.8	15	20	14.9922	20.0255	17.98496	20.0255
20.9	15	20	14.9924	20.0248	17.98516	20.0248
21	15	20	14.9927	20.0241	17.98546	20.0241
21.1	15	20	14.9929	20.0235	17.98566	20.0235
21.2	15	20	14.993	20.0229	17.98576	20.0229
21.3	15	20	14.9932	20.0223	17.98596	20.0223
21.4	15	20	14.9934	20.0217	17.98616	20.0217
21.5	15	20	14.9936	20.0212	17.98636	20.0212
21.6	15	20	14.9938	20.0206	17.98656	20.0206
21.7	15	20	14.9939	20.0201	17.98666	20.0201
21.8	15	20	14.9941	20.0195	17.98686	20.0195
21.9	15	20	14.9943	20.019	17.98706	20.019
22	15	20	14.9944	20.0185	17.98716	20.0185
22.1	15	20	14.9946	20.018	17.98736	20.018
22.2	15	20	14.9947	20.0176	17.98746	20.0176
22.3	15	20	14.9949	20.0171	17.98766	20.0171
22.4	15	20	14.995	20.0167	17.98776	20.0167
22.5	15	20	14.9951	20.0162	17.98786	20.0162
22.6	15	20	14.9953	20.0158	17.98806	20.0158
22.7	15	20	14.9954	20.0154	17.98816	20.0154
22.8	15	20	14.9955	20.015	17.98826	20.015
22.9	15	20	14.9956	20.0146	17.98836	20.0146
23	15	20	14.9957	20.0142	17.98846	20.0142
23.1	15	20	14.9959	20.0138	17.98866	20.0138
23.2	15	20	14.996	20.0135	17.98876	20.0135
23.3	15	20	14.9961	20.0131	17.98886	20.0131
23.4	15	20	14.9962	20.0128	17.98896	20.0128
23.5	15	20	14.9963	20.0125	17.98906	20.0125
23.6	15	20	14.9964	20.0121	17.98916	20.0121
23.7	15	20	14.9965	20.0118	17.98926	20.0118
23.8	15	20	14.9966	20.0115	17.98936	20.0115
23.9	15	20	14.9967	20.0112	17.98946	20.0112
24	15	20	14.9968	20.0109	17.98956	20.0109
24.1	15	20	14.9969	20.0106	17.98966	20.0106
24.2	15	20	14.9969	20.0103	17.98966	20.0103
24.3	15	20	14.997	20.0101	17.98976	20.0101
24.4	15	20	14.9971	20.0098	17.98986	20.0098
24.5	15	20	14.9972	20.0096	17.98996	20.0096
24.6	15	20	14.9973	20.0093	17.99006	20.0093
24.7	15	20	14.9973	20.0091	17.99006	20.0091
24.8	15	20	14.9974	20.0088	17.99016	20.0088
24.9	15	20	14.9975	20.0086	17.99026	20.0086
25	15	20	14.9975	20.0084	17.99026	20.0084
25.1	15	20	14.9976	20.0082	17.99036	20.0082
25.2	15	20	14.9977	20.0079	17.99046	20.0079
25.3	15	20	14.9977	20.0077	17.99046	20.0077
25.4	15	20	14.9978	20.0075	17.99056	20.0075
25.5	15	20	14.9979	20.0073	17.99066	20.0073
25.6	15	20	14.9979	20.0071	17.99066	20.0071
25.7	15	20	14.998	20.007	17.99076	20.007
25.8	15	20	14.998	20.0068	17.99076	20.0068
25.9	15	20	14.9981	20.0066	17.99086	20.0066
26	15	20	14.9981	20.0064	17.99086	20.0064
26.1	15	20	14.9982	20.0063	17.99096	20.0063
26.2	15	20	14.9982	20.0061	17.99096	20.0061
26.3	15	20	14.9983	20.0059	17.99106	20.0059
26.4	15	20	14.9983	20.0058	17.99106	20.0058
26.5	15	20	14.9984	20.0056	17.99116	20.0056
26.6	15	20	14.9984	20.0055	17.99116	20.0055
26.7	15	20	14.9985	20.0053	17.99126	20.0053
26.8	15	20	14.9985	20.0052	17.99126	20.0052
26.9	15	20	14.9985	20.0051	17.99126	20.0051
27	15	20	14.9986	20.0049	17.99136	20.0049
27.1	15	20	14.9986	20.0048	17.99136	20.0048
27.2	15	20	14.9986	20.0047	17.99136	20.0047
27.3	15	20	14.9987	20.0046	17.99146	20.0046
27.4	15	20	14.9987	20.0044	17.99146	20.0044
27.5	15	20	14.9988	20.0043	17.99156	20.0043
27.6	15	20	14.9988	20.0042	17.99156	20.0042
27.7	15	20	14.9988	20.0041	17.99156	20.0041
27.8	15	20	14.9989	20.004	17.99166	20.004
27.9	15	20	14.9989	20.0039	17.99166	20.0039
28	15	20	14.9989	20.0038	17.99166	20.0038
28.1	15	20	14.9989	20.0037	17.99166	20.0037
28.2	15	20	14.999	20.0036	17.99176	20.0036
28.3	15	20	14.999	20.0035	17.99176	20.0035
28.4	15	20	14.999	20.0034	17.99176	20.0034
28.5	15	20	14.9991	20.0033	17.99186	20.0033
28.6	15	20	14.9991	20.0032	17.99186	20.0032
28.7	15	20	14.9991	20.0031	17.99186	20.0031
28.8	15	20	14.9991	20.0031	17.99186	20.0031
28.9	15	20	14.9991	20.003	17.99186	20.003
29	15	20	14.9992	20.0029	17.99196	20.0029
29.1	15	20	14.9992	20.0028	17.99196	20.0028
29.2	15	20	14.9992	20.0028	17.99196	20.0028
29.3	15	20	14.9992	20.0027	17.99196	20.0027
29.4	15	20	14.9993	20.0026	17.99206	20.0026
29.5	15	20	14.9993	20.0025	17.99206	20.0025
29.6	15	20	14.9993	20.0025	17.99206	20.0025
29.7	15	20	14.9993	20.0024	17.99206	20.0024
29.8	15	20	14.9993	20.0023	17.99206	20.0023
29.9	15	20	14.9994	20.0023	17.99216	20.0023
30	15	20	18.7492	20.0022	18.7492	20.0022
30.1	15	20	18.0867	20.0002	18.0867	20.0002
30.2	15	20	17.4281	19.995	17.4281	19.995
30.3	15	20	16.7735	19.9877	16.7735	19.9877
30.4	15	20	16.2964	19.9793	16.2964	19.9793
30.5	15	20	15.9405	19.9711	15.9405	19.9711
30.6	15	20	15.6762	19.9636	15.6762	19.9636
30.7	15	20	15.4799	19.9571	15.4799	19.9571
30.8	15	20	15.3343	19.9517	15.3343	19.9517
30.9	15	20	15.2264	19.9474	15.2264	19.9474
31	15	20	15.1467	19.944	15.1467	19.944
31.1	15	20	15.0878	19.9416	15.0878	19.9416
31.2	15	20	15.0446	19.94	15.0446	19.94
31.3	15	20	15.0129	19.9389	15.0129	19.9389
31.4	15	20	14.9899	19.9384	14.9899	19.9384
31.5	15	20	14.9732	19.9384	14.9732	19.9384
31.6	15	20	14.9613	19.9387	14.9613	19.9387
31.7	15	20	14.9529	19.9393	14.9529	19.9393
31.8	15	20	14.9472	19.94	14.9472	19.94
31.9	15	20	14.9433	19.941	14.9433	19.941
32	15	20	14.941	19.942	14.941	19.942
32.1	15	20	14.9396	19.9432	14.9396	19.9432
32.2	15	20	14.939	19.9444	14.939	19.9444
32.3	15	20	14.939	19.9456	14.939	19.9456
32.4	15	20	14.9395	19.9469	14.9395	19.9469
32.5	15	20	14.9402	19.9482	14.9402	19.9482
32.6	15	20	14.9411	19.9495	14.9411	19.9495
32.7	15	20	14.9421	19.9508	14.9421	19.9508
32.8	15	20	14.9433	19.952	14.9433	19.952
32.9	15	20	14.9445	19.9533	14.9445	19.9533
33	15	20	14.9457	19.9545	14.9457	19.9545
33.1	15	20	14.947	19.9557	14.947	19.9557
33.2	15	20	14.9483	19.9569	14.9483	19.9569
33.3	15	20	14.9496	19.958	14.9496	19.958
33.4	15	20	14.9508	19.9591	14.9508	19.9591
33.5	15	20	14.9521	19.9602	14.9521	19.9602
33.6	15	20	14.9533	19.9613	14.9533	19.9613
33.7	15	20	14.9545	19.9624	14.9545	19.9624
33.8	15	20	14.9557	19.9634	14.9557	19.9634
33.9	15	20	14.9568	19.9644	14.9568	19.9644
34	15	20	14.958	19.9653	14.958	19.9653
34.1	15	20	14.959	19.9663	14.959	19.9663
34.2	15	20	14.9601	19.9672	14.9601	19.9672
34.3	15	20	14.9612	19.9681	14.9612	19.9681
34.4	15	20	14.9622	19.9689	14.9622	19.9689
34.5	15	20	14.9632	19.9698	14.9632	19.9698
34.6	15	20	14.9641	19.9706	14.9641	19.9706
34.7	15	20	14.9651	19.9714	14.9651	19.9714
34.8	15	20	14.966	19.9722	14.966	19.9722
34.9	15	20	14.9669	19.9729	14.9669	19.9729
35	15	20	14.9678	19.9737	14.9678	19.9737
35.1	15	20	14.9686	19.9744	14.9686	19.9744
35.2	15	20	14.9694	19.9751	14.9694	19.9751
35.3	15	20	14.9702	19.9758	14.9702	19.9758
35.4	15	20	14.971	19.9764	14.971	19.9764
35.5	15	20	14.9718	19.9771	14.9718	19.9771
35.6	15	20	14.9725	19.9777	14.9725	19.9777
35.7	15	20	14.9732	19.9783	14.9732	19.9783
35.8	15	20	14.9739	19.9789	14.9739	19.9789
35.9	15	20	14.9746	19.9795	14.9746	19.9795
36	15	20	14.9753	19.98	14.9753	19.98
36.1	15	20	14.9759	19.9806	14.9759	19.9806
36.2	15	20	14.9766	19.9811	14.9766	19.9811
36.3	15	20	14.9772	19.9816	14.9772	19.9816
36.4	15	20	14.9778	19.9821	14.9778	19.9821
36.5	15	20	14.9784	19.9826	14.9784	19.9826
36.6	15	20	14.9789	19.9831	14.9789	19.9831
36.7	15	20	14.9795	19.9835	14.9795	19.9835
36.8	15	20	14.98	19.984	14.98	19.984
36.9	15	20	14.9806	19.9844	14.9806	19.9844
37	15	20	14.9811	19.9848	14.9811	19.9848
37.1	15	20	14.9816	19.9852	14.9816	19.9852
37.2	15	20	14.9821	19.9857	14.9821	19.9857
37.3	15	20	14.9825	19.986	14.9825	19.986
37.4	15	20	14.983	19.9864	14.983	19.9864
37.5	15	20	14.9834	19.9868	14.9834	19.9868
37.6	15	20	14.9839	19.9871	14.9839	19.9871
37.7	15	20	14.9843	19.9875	14.9843	19.9875
37.8	15	20	14.9847	19.9878	14.9847	19.9878
37.9	15	20	14.9851	19.9882	14.9851	19.9882
38	15	20	14.9855	19.9885	14.9855	19.9885
38.1	15	20	14.9859	19.9888	14.9859	19.9888
38.2	15	20	14.9862	19.9891	14.9862	19.9891
38.3	15	20	14.9866	19.9894	14.9866	19.9894
38.4	15	20	14.987	19.9897	14.987	19.9897
38.5	15	20	14.9873	19.99	14.9873	19.99
38.6	15	20	14.9876	19.9902	14.9876	19.9902
38.7	15	20	14.988	19.9905	14.988	19.9905
38.8	15	20	14.9883	19.9908	14.9883	19.9908
38.9	15	20	14.9886	19.991	14.9886	19.991
39	15	20	14.9889	19.9913	14.9889	19.9913
39.1	15	20	14.9892	19.9915	14.9892	19.9915
39.2	15	20	14.9895	19.9917	14.9895	19.9917
39.3	15	20	14.9897	19.992	14.9897	19.992
39.4	15	20	14.99	19.9922	14.99	19.9922
39.5	15	20	14.9903	19.9924	14.9903	19.9924
39.6	15	20	14.9905	19.9926	14.9905	19.9926
39.7	15	20	14.9908	19.9928	14.9908	19.9928
39.8	15	20	14.991	19.993	14.991	19.993
39.9	15	20	14.9913	19.9932	14.9913	19.9932
40	15	20	14.9915	19.9934	14.9915	19.9934
40.1	15	20	14.9917	19.9936	14.9917	19.9936
40.2	15	20	14.9919	19.9937	14.9919	19.9937
40.3	15	20	14.9921	19.9939	14.9921	19.9939
40.4	15	20	14.9923	19.9941	14.9923	19.9941
40.5	15	20	14.9925	19.9942	14.9925	19.9942
40.6	15	20	14.9927	19.9944	14.9927	19.9944
40.7	15	20	14.9929	19.9945	14.9929	19.9945
40.8	15	20	14.9931	19.9947	14.9931	19.9947
40.9	15	20	14.9933	19.9948	14.9933	19.9948
41	15	20	14.9935	19.995	14.9935	19.995
41.1	15	20	14.9936	19.9951	14.9936	19.9951
41.2	15	20	14.9938	19.9952	14.9938	19.9952
41.3	15	20	14.994	19.9954	14.994	19.9954
41.4	15	20	14.9941	19.9955	14.9941	19.9955
41.5	15	20	14.9943	19.9956	14.9943	19.9956
41.6	15	20	14.9944	19.9957	14.9944	19.9957
41.7	15	20	14.9946	19.9959	14.9946	19.9959
41.8	15	20	14.9947	19.996	14.9947	19.996
41.9	15	20	14.9949	19.9961	14.9949	19.9961
42	15	20	14.995	19.9962	14.995	19.9962
42.1	15	20	14.9951	19.9963	14.9951	19.9963
42.2	15	20	14.9953	19.9964	14.9953	19.9964
42.3	15	20	14.9954	19.9965	14.9954	19.9965
42.4	15	20	14.9955	19.9966	14.9955	19.9966
42.5	15	20	14.9956	19.9967	14.9956	19.9967
42.6	15	20	14.9957	19.9968	14.9957	19.9968
42.7	15	20	14.9959	19.9969	14.9959	19.9969
42.8	15	20	14.996	19.9969	14.996	19.9969
42.9	15	20	14.9961	19.997	14.9961	19.997
43	15	20	14.9962	19.9971	14.9962	19.9971
43.1	15	20	14.9963	19.9972	14.9963	19.9972
43.2	15	20	14.9964	19.9973	14.9964	19.9973
43.3	15	20	14.9965	19.9973	14.9965	19.9973
43.4	15	20	14.9966	19.9974	14.9966	19.9974
43.5	15	20	14.9966	19.9975	14.9966	19.9975
43.6	15	20	14.9967	19.9975	14.9967	19.9975
43.7	15	20	14.9968	19.9976	14.9968	19.9976
43.8	15	20	14.9969	19.9977	14.9969	19.9977
43.9	15	20	14.997	19.9977	14.997	19.9977
44	15	20	14.9971	19.9978	14.9971	19.9978
44.1	15	20	14.9971	19.9979	14.9971	19.9979
44.2	15	20	14.9972	19.9979	14.9972	19.9979
44.3	15	20	14.9973	19.998	14.9973	19.998
44.4	15	20	14.9974	19.998	14.9974	19.998
44.5	15	20	14.9974	19.9981	14.9974	19.9981
44.6	15	20	14.9975	19.9981	14.9975	19.9981
44.7	15	20	14.9976	19.9982	14.9976	19.9982
44.8	15	20	14.9976	19.9982	14.9976	19.9982
44.9	15	20	14.9977	19.9983	14.9977	19.9983
45	15	20	14.9978	15.9987	14.9978	19.99836
45.1	15	20	14.9978	16.3291	14.9978	20.32876
45.2	15	20	14.9979	16.6577	14.9979	20.65736
45.3	15	20	14.9979	16.9845	14.9979	20.98416
45.4	15	20	14.998	17.3094	14.998	21.30906
45.5	15	20	14.998	17.6326	14.998	21.63226
45.6	15	20	14.9981	17.9541	14.9981	21.95376
45.7	15	20	14.9981	18.2739	14.9981	22.27356
45.8	15	20	14.9982	18.5919	14.9982	22.59156
45.9	15	20	14.9982	18.9	14.9982	22.89966
46	15	20	14.9983	19.1407	14.9983	23.14036
46.1	15	20	14.9983	19.3323	14.9983	23.33196
46.2	15	20	14.9984	19.4844	14.9984	23.48406
46.3	15	20	14.9984	19.6051	14.9984	23.60476
46.4	15	20	14.9985	19.7009	14.9985	23.70056
46.5	15	20	14.9985	19.7768	14.9985	23.77646
46.6	15	20	14.9985	19.8368	14.9985	23.83646
46.7	15	20	14.9986	19.8842	14.9986	23.88386
46.8	15	20	14.9986	19.9216	14.9986	23.92126
46.9	15	20	14.9986	19.951	14.9986	23.95066
47	15	20	14.9987	19.9741	14.9987	23.97376
47.1	15	20	14.9987	19.9921	14.9987	23.99176
47.2	15	20	14.9987	20.0062	14.9987	24.00586
47.3	15	20	14.9988	20.017	14.9988	24.01666
47.4	15	20	14.9988	20.0253	14.9988	24.02496
47.5	15	20	14.9988	20.0316	14.9988	24.03126
47.6	15	20	14.9989	20.0363	14.9989	24.03596
47.7	15	20	14.9989	20.0397	14.9989	24.03936
47.8	15	20	14.9989	20.0422	14.9989	24.04186
47.9	15	20	14.999	20.0439	14.999	24.04356
48	15	20	14.999	20.0449	14.999	24.04456
48.1	15	20	14.999	20.0455	14.999	24.04516
48.2	15	20	14.999	20.0457	14.999	24.04536
48.3	15	20	14.9991	20.0456	14.9991	24.04526
48.4	15	20	14.9991	20.0453	14.9991	24.04496
48.5	15	20	14.9991	20.0448	14.9991	24.04446
48.6	15	20	14.9991	20.0441	14.9991	24.04376
48.7	15	20	14.9992	20.0434	14.9992	24.04306
48.8	15	20	14.9992	20.0426	14.9992	24.04226
48.9	15	20	14.9992	20.0417	14.9992	24.04136
49	15	20	14.9992	20.0408	14.9992	24.04046
49.1	15	20	14.9992	20.0399	14.9992	24.03956
49.2	15	20	14.9993	20.039	14.9993	24.03866
49.3	15	20	14.9993	20.038	14.9993	24.03766
49.4	15	20	14.9993	20.0371	14.9993	24.03676
49.5	15	20	14.9993	20.0362	14.9993	24.03586
49.6	15	20	14.9993	20.0353	14.9993	24.03496
49.7	15	20	14.9994	20.0343	14.9994	24.03396
49.8	15	20	14.9994	20.0335	14.9994	24.03316
49.9	15	20	14.9994	20.0326	14.9994	24.03226
50	15	20	14.9994	20.0317	14.9994	24.03136
50.1	15	20	14.9994	20.0309	14.9994	24.03056
50.2	15	20	14.9994	20.0301	14.9994	24.02976
50.3	15	20	14.9995	20.0293	14.9995	24.02896
50.4	15	20	14.9995	20.0285	14.9995	24.02816
50.5	15	20	14.9995	20.0277	14.9995	24.02736
50.6	15	20	14.9995	20.027	14.9995	24.02666
50.7	15	20	14.9995	20.0263	14.9995	24.02596
50.8	15	20	14.9995	20.0256	14.9995	24.02526
